datetime,chamber,campaign,leaf,light,Month,temp,leaflight,id,licor,Obs,FTime,O2,EBal.,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,xsi,DELTA,CO2Rdry,CO2Sdry,gm_bar,delta_i,delta_gm,delta_e,delta_f
2014-02-25 09:33:00,ch12,4,shade,low,Feb,elevated,shade-low,4-ch12-shade-low,R1,45,4482.5,21,0,11.30877255,0.182768851,286.2313042,1.814444478,1.04560323,23.87613487,6,1.420000017,1,2.840000033,22.9241155,23.87613487,22.27154287,420.5162964,396.4072978,15.43684451,19.00459734,55.7707723,68.66047414,299.3416341,275.1728007,73.8386968,101.4049377,-5.842773914,0.217943609,0.888888896,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498902724,0.001814444,297.0261349,296.0741155,44.02764713,-0.553964033,2.972763238,29.31576427,10.31116692,23.40012519,2.888737642,0.17171787,1.927160008,0.961577634,0.108264676,29.02526778,0.722063568,66.13576757,391.0316489,18.14763946,15.78241679,427.1095196,404.0868048,0.139513624,21.46781806,4.691072242,0.243338607,1.523591481
2013-10-24 10:19:00,ch12,1,shade,high,Oct,elevated,shade-high,1-ch12-shade-high,H4,12,3763.5,21,0,16.51691138,0.167976556,192.1099938,2.705369409,1.681010016,24.85583115,6,1.420000017,1,2.840000033,21.96716309,24.85583115,20.93540573,400.0617981,364.944397,9.240926743,14.58932114,35.19432449,55.56383133,299.0691833,1149.331177,132.5741577,100.8573303,0.677993774,0.178821236,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498448639,0.002705369,298.0058311,295.1171631,183.8929842,0.380587648,3.152449997,31.25652827,16.66720714,23.41149712,2.890720223,0.158596123,1.471439981,1.419280242,0.099924726,19.3757011,0.526408942,48.47272638,357.0930483,11.45911943,10.48667308,403.7932217,370.3475158,0.211085556,16.59243661,4.864216337,0.101600761,1.618213158
2013-10-24 09:50:00,ch12,1,shade,low,Oct,elevated,shade-low,1-ch12-shade-low,H4,4,2069,21,0,11.00498539,0.107572045,199.7136861,1.895540254,1.803074697,24.98051453,6,1.420000017,1,2.840000033,24.32494164,24.98051453,23.81243896,400.6107788,377.1029053,9.861038208,13.61140919,32.56882477,44.95547104,299.1286926,349.8766174,117.389801,100.8647156,0.533981323,0.191462189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498547821,0.00189554,298.1305145,297.4749416,55.98025754,-0.415538078,3.175985613,31.48757814,17.87616895,24.65272808,3.114437943,0.103646189,1.372910916,1.741527027,0.065120502,20.14406414,0.529599967,44.03785819,371.8716623,17.82999573,11.60048488,404.6005604,382.3066374,0.151457909,17.10281045,4.492721903,0.156848635,1.619307741
2013-10-24 10:16:00,ch12,1,shade,high,Oct,elevated,shade-high,1-ch12-shade-high,H4,10,3602.5,21,0,16.27100953,0.161900241,189.222921,2.606440318,1.677153041,24.81041336,6,1.420000017,1,2.840000033,21.34047318,24.81041336,19.86382484,399.9103088,365.3636169,9.389985085,14.54198456,37.16147614,57.55085373,299.1309509,1148.934937,130.5057678,100.8639297,0.677993774,0.178821236,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498551585,0.00260644,297.9604134,294.4904732,183.8295857,0.355703625,3.14391475,31.16986179,16.62787723,23.07544327,2.832623093,0.153168542,1.466761709,1.365861384,0.096478317,19.08576741,0.517903021,48.3505842,357.6291583,11.52642843,9.804660706,403.7010557,370.7551323,0.191358887,16.41395341,5.285817904,0.101160357,1.61872948
2014-02-25 09:05:00,ch12,4,sun,high,Feb,elevated,sun-high,4-ch12-sun-high,R1,16,2804.5,21,0,15.15639156,0.138632736,200.5194489,1.42342829,1.06539089,23.96202723,6,1.420000017,1,2.840000033,20.57674472,23.96202723,19.3448232,419.2841085,387.7899882,16.16480319,18.96454874,67.39615377,79.06915283,299.2630819,1324.642415,206.0507507,101.3870316,-4.537781239,0.242489278,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498771803,0.001423429,297.1120272,293.7267447,211.9427817,1.32350025,2.98815019,29.47270617,10.50815742,22.26938597,2.697416561,0.132180388,1.922759299,0.774657262,0.083169188,20.33007166,0.517082651,65.16189035,380.5853655,12.93528083,8.111144737,426.173113,395.2864167,0.131795715,16.39475898,6.701284273,0.120894789,1.528618793
2014-02-25 09:35:00,ch12,4,shade,low,Feb,elevated,shade-low,4-ch12-shade-low,R1,53,4606.5,21,0,11.33187601,0.186386502,287.9450867,1.846651927,1.044770373,23.88930512,6,1.420000017,1,2.840000033,23.18064944,23.88930512,22.66508929,420.6025594,396.4170125,15.4035457,19.03521284,54.79575348,67.71484121,299.2841085,275.1121419,75.52780914,101.4092814,-5.842773914,0.217943609,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498806847,0.001846652,297.0393051,296.3306494,44.01794173,-0.538600491,2.975117626,29.33772519,10.30251236,23.53497728,2.91232809,0.17490747,1.930347253,0.981980836,0.110293616,29.20030429,0.726369085,66.22901213,391.0303814,18.02474938,15.89831644,427.1826875,404.1093194,0.140212478,21.56594324,4.676391435,0.244501367,1.523254611
2014-02-25 09:37:00,ch12,4,shade,low,Feb,elevated,shade-low,4-ch12-shade-low,R1,61,4730.5,21,0,11.38883666,0.188849112,288.5107323,1.885942917,1.053746235,23.99463717,6,1.420000017,1,2.840000033,23.22873624,23.99463717,22.66261673,420.6099141,396.2780151,15.42497222,19.13375791,54.71059163,67.86521657,299.2662862,274.7794902,79.93016307,101.4053065,-5.842773914,0.217943609,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498777144,0.001885943,297.1446372,296.3787362,43.96471744,-0.567432771,2.99401075,29.52518925,10.39143135,23.61168671,2.925822591,0.177074309,1.940264514,0.985558077,0.111672347,29.25651812,0.728051321,66.17637409,390.8643076,17.93867447,15.66089384,427.1994538,404.0082104,0.134299466,21.602213,4.908209138,0.243938217,1.523454474
2013-10-24 09:52:00,ch12,1,shade,low,Oct,elevated,shade-low,1-ch12-shade-low,H4,5,2149.5,21,0,10.97823367,0.10809184,200.976866,1.897771586,1.796901989,24.96202087,6,1.420000017,1,2.840000033,24.37027359,24.96202087,23.8468132,400.615387,377.1599426,9.882867813,13.6374464,32.55347824,44.92079926,299.1372986,349.8009949,116.3146744,100.8680801,0.533981323,0.191462189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498562164,0.001897772,298.1120209,297.5202736,55.96815793,-0.408262278,3.172485026,31.45182322,17.81437682,24.66614723,3.116937006,0.104128651,1.375583037,1.74135397,0.065425237,20.27215063,0.532869065,44.17802405,371.9414161,17.38658862,11.41829927,404.614135,382.3745551,0.14389287,17.18114009,4.716604264,0.158423625,1.619123219
2013-10-24 10:49:00,ch12,1,sun,high,Oct,elevated,sun-high,1-ch12-sun-high,H4,14,5605,21,0,15.57798208,0.128680538,156.5985862,2.585314093,2.065202326,26.90095329,6,1.420000017,1,2.840000033,22.89489174,26.90095329,21.14589691,399.693512,366.5428162,9.694747925,14.80416107,34.89999008,53.29329681,299.0997925,1148.797363,1.908047915,100.8628082,1.087478638,0.21263662,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498499654,0.002585314,300.0509533,296.0448917,183.807574,0.284622197,3.558391585,35.27952124,20.47536017,24.89792252,3.160378192,0.123102746,1.493189259,1.667188933,0.07742163,15.79497317,0.427231361,43.05209341,359.1377896,12.19971327,10.4483289,403.6063741,372.0507149,0.314664969,14.43867062,3.096006504,0.083163927,1.630110333
2014-02-25 09:07:00,ch12,4,sun,high,Feb,elevated,sun-high,4-ch12-sun-high,R1,24,2928.5,21,0,15.12829769,0.142047044,205.1267479,1.388912291,1.015685828,23.85502306,6,1.420000017,1,2.840000033,20.53173002,23.85502306,19.34766134,419.083903,387.6642863,16.5336736,19.26547368,69.12694295,80.54852804,299.1775614,1324.269613,189.3760224,101.388916,-4.537781239,0.242489278,0.888888896,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498629269,0.001388912,297.0050231,293.68173,211.8831333,1.349556017,2.968991328,29.2831944,10.01772072,22.19337654,2.684963027,0.135280754,1.953305501,0.731657526,0.085133414,20.79757896,0.529135063,66.60926276,380.4730181,12.89890152,10.11004033,426.1293872,395.2795338,0.167592094,16.66346948,5.258541799,0.12451942,1.528115591
2013-10-24 10:52:00,ch12,1,sun,high,Oct,elevated,sun-high,1-ch12-sun-high,H4,16,5766,21,0,15.65840778,0.133058476,161.3324231,2.706751939,2.093009321,27.18077469,6,1.420000017,1,2.840000033,23.14351273,27.18077469,21.36562729,399.4985657,366.1028442,9.766956329,15.11417198,34.63193512,53.59223557,299.1285706,1150.556519,1.902010322,100.8542252,1.087478638,0.21263662,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498547618,0.002706752,300.3307747,296.2935127,184.0890389,0.218926881,3.617337426,35.86698941,20.75281743,25.16214371,3.210545228,0.127103477,1.524328104,1.686217124,0.079954057,16.27105653,0.440675143,43.28329546,358.6595871,11.93503783,10.07839677,403.4389362,371.7211008,0.267540799,14.75177711,3.664369118,0.086167901,1.631673959
2014-02-25 09:03:00,ch12,4,sun,high,Feb,elevated,sun-high,4-ch12-sun-high,R1,8,2680.5,21,0,15.07567806,0.136188703,198.3376537,1.505495575,1.14588878,24.27244631,6,1.420000017,1,2.840000033,20.93117078,24.27244631,19.49939601,419.5169678,388.1232096,15.76459154,18.72614988,64.30768204,76.38765716,299.2954305,1324.992676,539.6173503,101.3813782,-4.537781239,0.242489278,0.888888896,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498825718,0.001505495,297.4224463,294.0811708,211.9988234,1.285003556,3.044371679,30.02890574,11.30275586,22.60180855,2.752513408,0.129956699,1.8984829,0.854030508,0.08176076,20.10774399,0.511016682,63.18679152,380.9569543,12.99715274,10.48458738,426.2364107,395.529963,0.190595654,16.27772593,4.61242842,0.119965054,1.529777543
2013-10-24 10:15:00,ch12,1,shade,high,Oct,elevated,shade-high,1-ch12-shade-high,H4,9,3522,21,0,16.25535444,0.159858251,187.1241868,2.686400586,1.748419703,25.27228928,6,1.420000017,1,2.840000033,21.92335129,25.27228928,20.33856201,400.0290222,365.4501648,9.396761894,14.70661831,35.88296509,56.15945816,299.0920105,1151.45813,132.4815216,100.8554916,0.677993774,0.178821236,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498486684,0.002686401,298.4222893,295.0733513,184.2332967,0.332199148,3.231662923,32.04250825,17.33588994,23.59782028,2.923378803,0.151339629,1.48324322,1.440135583,0.095317422,18.87250185,0.512037495,47.55438154,357.7231478,11.65637352,10.97768713,403.823657,370.9049219,0.240083997,16.29532923,4.212855349,0.099931574,1.620169479
2013-12-09 12:52:00,ch12,2,shade,high,Dec,elevated,shade-high,2-ch12-shade-high,H4,43,15372,21,0,14.85066961,0.290281648,268.8576833,4.774148735,1.744303399,32.04874039,6,1.420000017,1,2.840000033,32.73665619,32.04874039,32.79668427,400.1762085,366.9747925,21.14031982,30.39728546,42.52817917,61.15050125,300.0353088,1000.024475,186.342865,100.1394958,0.19303894,-0.274405479,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500058848,0.004774149,305.1987404,305.8866562,160.0039124,-0.493679468,4.78827224,47.81602104,17.41873558,32.39269829,4.882251182,0.263362845,3.043968841,1.838282341,0.166825635,26.92327287,0.732632565,65.60439667,359.9154954,12.89505845,13.56607099,408.818768,378.4795432,0.143426515,21.48071815,6.479163056,0.202476451,1.620573951
2013-12-09 12:54:00,ch12,2,shade,high,Dec,elevated,shade-high,2-ch12-shade-high,H4,44,15452.5,21,0,14.92028135,0.29393442,269.3860491,4.846551139,1.750105769,32.18053436,6,1.420000017,1,2.840000033,32.79466248,32.18053436,32.79475403,400.3265381,366.9379272,21.30544472,30.6985302,42.71861649,61.55228043,300.0783386,999.5426025,239.774292,100.1347122,0.19303894,-0.274405479,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500130564,0.004846551,305.3305344,305.9446625,159.9268128,-0.542499999,4.824094256,48.17604354,17.47751335,32.48759842,4.908461452,0.266366057,3.073988487,1.834472965,0.168754001,26.9748945,0.734146102,65.77438792,359.8455401,12.86034568,13.35378751,409.0413459,378.5591363,0.139820307,21.50968628,6.6766482,0.201985981,1.620137006
2013-12-09 12:31:00,ch12,2,shade,low,Dec,elevated,shade-low,2-ch12-shade-low,H4,38,14091,21,0,8.823339859,0.31675483,322.3039374,4.019384237,1.356931747,31.58856964,6,1.420000017,1,2.840000033,33.34788895,31.58856964,33.3710289,399.6138916,378.9272461,25.24634171,33.01738358,49.09983063,64.21318054,300.0890808,300.7643738,146.9659271,100.1918869,-0.194076538,-0.382864952,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500148468,0.004019384,304.7385696,306.4978889,48.12229873,-1.261887702,4.665005708,46.56071317,13.5433296,32.46822929,4.903102009,0.284971043,3.308073961,1.595028048,0.180713541,32.29223964,0.850569445,72.74685317,374.7330529,22.40927853,15.36598443,409.9639824,391.8656237,0.067167174,24.75707845,8.103455745,0.40495022,1.612474632
2013-12-09 12:32:00,ch12,2,shade,low,Dec,elevated,shade-low,2-ch12-shade-low,H4,39,14171.5,21,0,8.849679653,0.314404162,321.5975875,4.06045106,1.379833403,31.66303444,6,1.420000017,1,2.840000033,33.88331985,31.66303444,34.15339279,399.5957031,378.8251648,25.13642502,32.9874649,47.44151688,62.2592659,300.0754395,300.7537537,136.5450897,100.1874466,-0.194076538,-0.382864952,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500125732,0.004060451,304.8130344,307.0333199,48.12059951,-1.215512137,4.684763281,46.75998282,13.77251791,32.77317715,4.988075018,0.283067031,3.304929878,1.68314514,0.179488567,32.22004113,0.848934066,72.38076463,374.6184509,22.09822322,16.78073039,409.8991011,391.7479361,0.079689246,24.722711,6.853928403,0.403004968,1.613167793
2013-12-09 13:13:00,ch12,2,sun,high,Dec,elevated,sun-high,2-ch12-sun-high,H4,46,16574,21,0,12.09447463,0.107427588,178.2056426,2.30922035,2.143726275,32.99092102,6,1.420000017,1,2.840000033,29.98755836,32.99092102,28.25796318,399.8849792,373.9751892,24.55407715,29.03731346,57.71495819,68.25291443,300.0734253,998.6324463,763.0944824,100.0713806,0.094314575,-0.070414543,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500122375,0.00230922,306.140921,303.1375584,159.7811878,0.25018402,5.049530322,50.45928508,21.42197161,31.48923969,4.638763687,0.103512077,2.905804047,1.73295964,0.065035796,17.83328469,0.476517287,57.40011198,368.2260552,16.47589764,9.383535518,409.9509464,385.159177,0.143860879,15.85146232,5.274815149,0.150179101,1.633060949
2013-12-09 13:14:00,ch12,2,sun,high,Dec,elevated,sun-high,2-ch12-sun-high,H4,47,16654.5,21,0,12.23199503,0.109191975,178.786215,2.317476495,2.117693138,32.97041321,6,1.420000017,1,2.840000033,29.74818611,32.97041321,27.96095657,399.8048096,373.6113892,24.74086189,29.2399044,58.95876312,69.68021393,300.0256653,1000.026123,770.4638062,100.0694504,0.094314575,-0.070414543,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500042775,0.002317476,306.1204132,302.8981861,160.0041761,0.217882648,5.043714301,50.40213853,21.16223413,31.35929966,4.604628904,0.105149211,2.926021163,1.678607741,0.066069897,17.89103827,0.478535238,57.89092957,367.7968845,16.02834737,7.677294336,409.9472581,384.8647991,0.113826193,15.88419361,6.742446161,0.149169936,1.632680729
2013-12-09 13:15:00,ch12,2,sun,high,Dec,elevated,sun-high,2-ch12-sun-high,H4,48,16735,21,0,12.28556881,0.109481991,178.2517526,2.304934534,2.100451589,32.99117661,6,1.420000017,1,2.840000033,29.64730072,32.99117661,27.84190178,399.6082764,373.319397,24.99880791,29.47226715,59.91796875,70.64009857,300.0366516,999.1722412,661.8492432,100.0653,0.094314575,-0.070414543,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500061086,0.002304935,306.1411766,302.7973007,159.867555,0.205600662,5.049602843,50.46307605,20.9908089,31.31923866,4.594149236,0.105418123,2.949151254,1.644997982,0.066239773,17.8368151,0.477477876,58.28020283,367.479426,15.6322795,10.27939381,409.8541414,384.6560839,0.170802672,15.8513882,4.514457408,0.148019773,1.633026296
2013-12-09 13:17:00,ch12,2,sun,high,Dec,elevated,sun-high,2-ch12-sun-high,H4,49,16815.5,21,0,12.26523886,0.109308199,178.2820074,2.263943732,2.066048438,32.95510101,6,1.420000017,1,2.840000033,29.58222198,32.95510101,27.77464294,399.3850403,373.1695251,25.32209206,29.71465874,60.91915131,71.48666382,300.053009,998.9473877,534.2062988,100.0626373,0.094314575,-0.070414543,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500088348,0.002263944,306.105101,302.732222,159.8315785,0.222475991,5.039375559,50.36221005,20.64755131,31.2686615,4.580948284,0.105256984,2.973327121,1.607621164,0.066137979,17.83936784,0.477750715,58.87479169,367.339218,15.52378906,8.172300687,409.7610473,384.597715,0.122228568,15.85139472,6.298010297,0.148281628,1.633008317
2013-10-24 09:54:00,ch12,1,shade,low,Oct,elevated,shade-low,1-ch12-shade-low,H4,7,2310.5,21,0,11.11726102,0.112483466,204.9715672,1.983484912,1.806903899,25.0998764,6,1.420000017,1,2.840000033,24.42193604,25.0998764,23.84603691,400.7584229,376.9574585,9.874827385,13.79877377,32.42419052,45.30854797,299.1042786,349.0959778,118.4820557,100.8608856,0.533981323,0.191462189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498507131,0.001983485,298.2498764,297.571936,55.8553552,-0.466006188,3.198660441,31.71358671,17.91481294,24.76090622,3.134634014,0.10819808,1.391756542,1.742877472,0.067996187,20.67361379,0.543752518,44.3974321,371.672845,17.52349022,12.57801423,404.7553117,382.2317885,0.17438734,17.43201094,3.941631335,0.160393824,1.618817792
2013-10-24 10:51:00,ch12,1,sun,high,Oct,elevated,sun-high,1-ch12-sun-high,H4,15,5685.5,21,0,15.62909361,0.131307046,159.4202579,2.666469918,2.088461926,27.09925652,6,1.420000017,1,2.840000033,23.07154465,27.09925652,21.31261253,399.5873413,366.2814636,9.720117569,14.9880476,34.61637115,53.37711716,299.1502991,1149.839722,1.922473311,100.8547592,1.087478638,0.21263662,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498583832,0.00266647,300.2492565,296.2215446,183.9743514,0.240292564,3.600077858,35.69566658,20.70761898,25.08540058,3.195902995,0.125504367,1.511615932,1.684287064,0.078941711,16.07829172,0.435239764,43.11036322,358.852141,12.02455906,9.52720227,403.5095011,371.8548417,0.243510131,14.62644102,4.017039808,0.084948262,1.631183094
2014-01-28 11:43:00,ch12,3,shade,high,Jan,elevated,shade-high,3-ch12-shade-high,H3,29,11360.5,21,0,18.46850893,0.329968342,273.3230376,4.617269342,1.535593869,29.28830528,6,1.420000017,1,2.840000033,27.75475502,29.28830528,26.50405693,420.2497559,379.8240356,16.12770653,25.12603378,43.81781769,68.265625,300.1394958,1699.454468,276.2889404,101.6381607,-0.054629683,-0.47851038,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500232493,0.004617269,302.4383053,300.904755,271.9127088,0.590615638,4.089357729,40.23447198,15.10843819,28.52153015,3.91175743,0.295621278,2.55376386,1.357993571,0.18756995,27.78005082,0.719604374,65.22119721,371.044991,10.60243683,13.70517304,427.1385206,389.613477,0.190659741,20.84699949,5.68204848,0.160315035,1.536862536
2014-01-28 11:46:00,ch12,3,shade,high,Jan,elevated,shade-high,3-ch12-shade-high,H3,31,11521.5,21,0,18.70090114,0.343258195,275.6422546,4.548721316,1.460945126,28.93601608,6,1.420000017,1,2.840000033,27.11313057,28.93601608,25.83038521,420.3328552,379.49646,16.18438148,25.05005646,45.65345764,70.66205597,300.1311646,1699.783081,328.593811,101.6349487,-0.054629683,-0.47851038,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500218608,0.004548721,302.0860161,300.2631306,271.9652869,0.588064477,4.00690633,39.42449305,14.37443659,28.02457333,3.80027934,0.306243859,2.545961204,1.254318136,0.194416035,28.01488642,0.726336827,66.38738523,370.6069472,10.57184925,13.97954914,427.2475932,389.2471224,0.197592911,20.9574184,5.545787381,0.159732234,1.534663154
2014-01-28 11:47:00,ch12,3,shade,high,Jan,elevated,shade-high,3-ch12-shade-high,H3,32,11602,21,0,18.66955076,0.348172909,277.1451296,4.556355689,1.445027703,28.87000656,6,1.420000017,1,2.840000033,27.07304001,28.87000656,25.83199883,420.318512,379.5422668,16.17737198,25.05706024,45.73972702,70.84606171,300.1582947,1699.781128,306.0842896,101.6317062,-0.054629683,-0.47851038,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500263824,0.004556356,302.0200066,300.22304,271.9649744,0.587874678,3.991619489,39.27533677,14.21827652,27.97152328,3.788544447,0.31014976,2.546591786,1.241952661,0.196935207,28.16673239,0.730208869,66.68017386,370.6676566,10.48712505,14.25979948,427.2299701,389.2969027,0.202986568,21.04281582,5.388579237,0.160968441,1.534311198
2014-01-28 11:49:00,ch12,3,shade,high,Jan,elevated,shade-high,3-ch12-shade-high,H3,33,11682.5,21,0,18.68098429,0.352668407,278.14754,4.602059204,1.442833404,28.89168167,6,1.420000017,1,2.840000033,27.17889404,28.89168167,26.0321312,420.3475647,379.5072937,16.15883255,25.12843132,45.40361023,70.60668182,300.1081848,1699.24939,311.2859192,101.6299057,-0.054629683,-0.47851038,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500180308,0.004602059,302.0416817,300.328894,271.8798963,0.574624322,3.99663351,39.32536867,14.19693735,28.03528786,3.802653284,0.313711964,2.553800105,1.248853179,0.199233589,28.26810826,0.732917508,66.81721428,370.6272485,10.45522883,13.97674434,427.2514493,389.2895289,0.193076493,21.10088885,5.66848905,0.161533524,1.534148203
2014-01-28 11:15:00,ch12,3,shade,low,Jan,elevated,shade-low,3-ch12-shade-low,H3,22,9645.5,21,0,10.51234655,0.148855154,269.5713031,2.523282224,1.757223625,29.07521057,6,1.420000017,1,2.840000033,29.28330803,29.07521057,28.95943069,420.0986938,397.0827332,17.51737213,22.44794464,43.56066895,55.82158661,300.1647034,300.0706482,146.3933563,101.6612244,-0.869510055,-0.577646732,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500274506,0.002523282,302.2252106,302.433308,48.01130264,-0.71612633,4.039309162,39.73303673,17.28509209,29.1792593,4.063679475,0.141441661,2.282085537,1.781593938,0.089038486,27.40494873,0.678879439,57.33711778,392.0856671,19.45331252,14.22226361,427.5889282,406.2011133,0.11347845,20.72415749,5.396314488,0.270506961,1.543169187
2014-01-28 11:17:00,ch12,3,shade,low,Jan,elevated,shade-low,3-ch12-shade-low,H3,24,9806.5,21,0,10.60560827,0.155540638,273.2971075,2.587802537,1.728254291,29.11293411,6,1.420000017,1,2.840000033,29.11456299,29.11293411,28.56556129,420.1021423,396.8478088,17.76310349,22.81826019,44.60727692,57.30194855,300.1394653,299.8920593,151.3422546,101.667511,-0.869510055,-0.577646732,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500232442,0.002587803,302.2629341,302.264563,47.98272842,-0.778907331,4.04813001,39.81734156,16.99908137,29.11374855,4.048320634,0.147464336,2.319875719,1.728444916,0.092858312,27.78543668,0.688669816,58.2155204,391.8064106,19.37193753,13.10860395,427.6994112,406.1146383,0.094535905,20.93917803,6.533232361,0.272483929,1.54242812
2014-01-28 11:19:00,ch12,3,shade,low,Jan,elevated,shade-low,3-ch12-shade-low,H3,25,9887,21,0,10.62454571,0.158711118,275.2130145,2.616062819,1.713904558,29.10571671,6,1.420000017,1,2.840000033,29.10492516,29.10571671,28.56942368,420.0448608,396.7311096,17.83363914,22.94329262,44.80838776,57.64678192,300.1426697,299.8328552,155.1751709,101.6652908,-0.869510055,-0.577646732,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500237783,0.002616063,302.2557167,302.2549252,47.97325576,-0.794047621,4.046441075,39.80159838,16.85830576,29.10532093,4.046348478,0.150311103,2.332536517,1.713811961,0.094664665,27.97961116,0.693701623,58.58665555,391.6807094,19.22789691,13.75266056,427.6718054,406.0471686,0.101747052,21.05223659,6.081061386,0.274225823,1.542276718
2014-01-28 11:21:00,ch12,3,shade,low,Jan,elevated,shade-low,3-ch12-shade-low,H3,27,10048,21,0,10.65901196,0.163617482,278.0765034,2.640813742,1.680530394,29.10064888,6,1.420000017,1,2.840000033,28.91138268,29.10064888,28.1639595,419.991272,396.5929871,18.10686302,23.26245499,46.00219727,59.10046387,300.1845703,299.6080627,161.1683655,101.6541519,-0.869510055,-0.577646732,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500307617,0.002640814,302.2506489,302.0613827,47.93728897,-0.833729239,4.045255527,39.79429715,16.53184216,29.00601578,4.023172987,0.154704669,2.364725133,1.658447854,0.097453534,28.26763112,0.701163441,59.441001,391.5262033,19.06958596,15.77652717,427.7362334,406.038438,0.138100361,21.21599472,4.49406742,0.276594542,1.541641591
2013-10-24 10:49:00,ch12,1,sun,high,Oct,elevated,sun-high,1-ch12-sun-high,H4,14,5605,21,0,15.57798208,0.128680538,156.5985862,2.585314093,2.065202326,26.90095329,6,1.420000017,1,2.840000033,22.89489174,26.90095329,21.14589691,399.693512,366.5428162,9.694747925,14.80416107,34.89999008,53.29329681,299.0997925,1148.797363,1.908047915,100.8628082,1.087478638,0.21263662,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498499654,0.002585314,300.0509533,296.0448917,183.807574,0.284622197,3.558391585,35.27952124,20.47536017,24.89792252,3.160378192,0.123102746,1.493189259,1.667188933,0.07742163,15.79497317,0.427231361,43.05209341,359.1377896,12.19971327,10.4483289,403.6063741,372.0507149,0.314664969,14.43867062,3.096006504,0.083163927,1.630110333
2014-02-25 09:57:00,ch12,4,shade,high,Feb,elevated,shade-high,4-ch12-shade-high,R1,64,5930.5,21,0,18.65189,0.33841827,276.624142,3.876172511,1.270847748,24.25513077,6,1.420000017,1,2.840000033,22.73944791,24.25513077,23.66541672,420.8561299,380.4933471,9.831510226,17.46910731,35.9791743,63.89502334,299.1879781,1324.822957,98.81306968,101.3940633,-5.781006336,0.274306715,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49864663,0.003876173,297.4051308,295.8894479,211.9716684,0.284828267,3.042111491,30.00285753,12.53375022,23.49728934,2.907822798,0.30235504,1.771263743,1.136559055,0.191911453,28.04804585,0.727020486,61.78510064,371.6271319,10.68995618,14.08607933,425.0348646,387.2584058,0.200903469,20.93103421,5.434104107,0.145655602,1.527642265
2014-02-25 09:59:00,ch12,4,shade,high,Feb,elevated,shade-high,4-ch12-shade-high,R1,71,6039,21,0,18.39480949,0.327642176,275.2569654,3.84052409,1.294125672,24.37582779,6,1.420000017,1,2.840000033,21.12201436,24.37582779,19.62810834,420.5278626,380.7191162,9.882205645,17.44725672,39.84910329,70.35381571,299.2855327,1323.991008,93.78899638,101.399442,-5.781006336,0.274306715,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498809221,0.003840524,297.5258278,294.2720144,211.8385565,0.072861507,3.063267763,30.20990792,12.7626512,22.74892108,2.777185454,0.293752545,1.769142091,1.008043363,0.186366376,27.91090289,0.722992188,61.19877701,371.9751048,10.68472428,13.60469232,424.7250832,387.4795718,0.186215321,20.87138666,5.78684037,0.146941468,1.529469193
